name,score
Alt-Heiligkreuz,1.0
Alt-Kürenz,0.7448757871816963
Altstadt,0.9993821953268777
Barbara,0.9981014090566428
Biewer,0.34890300862999934
Ehrang,0.6025172027163737
Ehrang-Quint,0.6211736990970875
Eitelsbach,0.8382410743305471
Euren,0.9989315991994387
Feyen,0.9971767207045338
Feyen-Weismark,0.9981957662662718
Filsch,0.991838015637237
Gartenfeld,0.9970017483632064
Heiligkreuz,1.0
Herresthal,1.0
Irsch,0.9918418207458767
Kernscheid,0.9941972633073393
Kürenz,0.8096283879247012
Mariahof,0.9995863892051305
Matthias,1.0
Maximin,0.5885742642877847
Mitte-Gartenfeld,0.998913544830905
Nells-Ländchen,0.11945306633269365
Neu-Heiligkreuz,1.0
Neu-Kürenz,0.8713127934491893
Nord,0.34293184076608535
Olewig,0.9855129780706445
Pallien,0.9902745196785482
Pfalzel,0.4637813836347339
Quint,0.700467896677968
Ruwer,0.8087686900835839
Ruwer-Eitelsbach,0.8120433994443575
Süd,0.9991718911842803
Tarforst,0.9874368988158799
Trier,0.8244071327781873
Weismark,0.9999411357984349
West,0.9998574443620187
West-Pallien,0.9963266313964867
Zewen,0.9993637442142782
