name,score
Alt-Heiligkreuz,0.9264705882352942
Alt-Kürenz,1.0
Altstadt,0.9993821953268777
Barbara,0.9981014090566428
Biewer,1.0
Ehrang,0.9997194014678865
Ehrang-Quint,0.9997728488073367
Eitelsbach,1.0
Euren,0.9989315991994387
Feyen,0.9971767207045338
Feyen-Weismark,0.9981957662662718
Filsch,0.9489499889015675
Gartenfeld,0.6666666666666666
Heiligkreuz,0.534015085718098
Herresthal,1.0
Irsch,0.8232151278910528
Kernscheid,0.6257527918607263
Kürenz,0.9725478285432815
Mariahof,0.716967319228591
Matthias,1.0
Maximin,0.9990276960262584
Mitte-Gartenfeld,0.9338788256218986
Nells-Ländchen,0.9997718981715477
Neu-Heiligkreuz,0.3130635337202328
Neu-Kürenz,0.9454691560179471
Nord,0.9994178516735416
Olewig,0.13963856522453413
Pallien,0.9995337789378075
Pfalzel,0.9994873283002101
Quint,1.0
Ruwer,0.9999471244080436
Ruwer-Eitelsbach,0.9999529994738166
Süd,0.9991718911842803
Tarforst,0.9069813067153022
Trier,0.9188709349302835
Weismark,0.9999411357984349
West,0.9998574443620187
West-Pallien,0.9997396006797631
Zewen,0.9993637442142782
